auc	auc_diff	names	method	seed
0.5	0	Otu01341	regLogistic	102
0.5	0	Otu00969	regLogistic	102
0.5	0	Otu00242	regLogistic	102
0.5	0	Otu01925_1	regLogistic	102
0.5	0	Otu00160	regLogistic	102
0.5	0	Otu00714	regLogistic	102
0.5	0	Otu00386	regLogistic	102
0.5	0	Otu00022	regLogistic	102
0.5	0	Otu00131	regLogistic	102
0.5	0	Otu00028	regLogistic	102
0.5	0	Otu01019_1	regLogistic	102
0.5	0	Otu00055	regLogistic	102
0.5	0	Otu01157	regLogistic	102
0.5	0	Otu00268	regLogistic	102
0.5	0	Otu00452	regLogistic	102
0.5	0	Otu00013	regLogistic	102
0.5	0	Otu00343	regLogistic	102
0.5	0	Otu01264	regLogistic	102
0.5	0	Otu01035_1	regLogistic	102
0.5	0	Otu01061	regLogistic	102
0.5	0	Otu00188	regLogistic	102
0.5	0	Otu00401_1	regLogistic	102
0.5	0	Otu00442	regLogistic	102
0.5	0	Otu00334	regLogistic	102
0.5	0	Otu00667	regLogistic	102
0.5	0	Otu00170	regLogistic	102
0.5	0	Otu00012	regLogistic	102
0.5	0	Otu00156	regLogistic	102
0.5	0	Otu00226	regLogistic	102
0.5	0	Otu00409	regLogistic	102
0.5	0	Otu00090	regLogistic	102
0.5	0	Otu00496	regLogistic	102
0.5	0	Otu00083	regLogistic	102
0.5	0	Otu00860	regLogistic	102
0.5	0	Otu00530	regLogistic	102
0.5	0	Otu00833	regLogistic	102
0.5	0	Otu00008	regLogistic	102
0.5	0	Otu00896	regLogistic	102
0.5	0	Otu00106	regLogistic	102
0.5	0	Otu00535	regLogistic	102
0.5	0	Otu00695	regLogistic	102
0.5	0	Otu00038	regLogistic	102
0.5	0	Otu00976	regLogistic	102
0.5	0	Otu02806_1	regLogistic	102
0.5	0	Otu00311	regLogistic	102
0.5	0	Otu00216	regLogistic	102
0.5	0	Otu00597	regLogistic	102
0.5	0	Otu00184	regLogistic	102
0.5	0	Otu00726	regLogistic	102
0.5	0	Otu00754	regLogistic	102
0.5	0	Otu00259	regLogistic	102
0.5	0	Otu00486	regLogistic	102
0.5	0	Otu02208_1	regLogistic	102
0.5	0	Otu00700	regLogistic	102
0.5	0	Otu00020	regLogistic	102
0.5	0	Otu00088	regLogistic	102
0.5	0	Otu02280_1	regLogistic	102
0.5	0	Otu00070	regLogistic	102
0.5	0	Otu01010	regLogistic	102
0.5	0	Otu01039	regLogistic	102
0.5	0	Otu00914	regLogistic	102
0.5	0	Otu00267	regLogistic	102
0.5	0	Otu00282	regLogistic	102
0.5	0	Otu00104	regLogistic	102
0.5	0	Otu00128	regLogistic	102
0.5	0	Otu00532	regLogistic	102
0.5	0	Otu00791	regLogistic	102
0.5	0	Otu00266	regLogistic	102
0.5	0	Otu00478	regLogistic	102
0.5	0	Otu02444_1	regLogistic	102
0.5	0	Otu01322	regLogistic	102
0.5	0	Otu00414	regLogistic	102
0.5	0	Otu00049	regLogistic	102
0.5	0	Otu01309	regLogistic	102
0.5	0	Otu00112	regLogistic	102
0.5	0	Otu00054	regLogistic	102
0.5	0	Otu00176	regLogistic	102
0.5	0	Otu00219	regLogistic	102
0.5	0	Otu00284	regLogistic	102
0.5	0	Otu00278	regLogistic	102
0.5	0	Otu00884	regLogistic	102
0.5	0	Otu00037	regLogistic	102
0.5	0	Otu00358	regLogistic	102
0.5	0	Otu00045	regLogistic	102
0.5	0	Otu00411	regLogistic	102
0.5	0	Otu01187	regLogistic	102
0.5	0	Otu00066	regLogistic	102
0.5	0	Otu00584	regLogistic	102
0.5	0	Otu00076	regLogistic	102
0.5	0	Otu00965	regLogistic	102
0.5	0	Otu00060	regLogistic	102
0.5	0	Otu00283	regLogistic	102
0.5	0	Otu00842	regLogistic	102
0.5	0	Otu00333	regLogistic	102
0.5	0	Otu01288	regLogistic	102
0.5	0	Otu00098	regLogistic	102
0.5	0	Otu00568	regLogistic	102
0.5	0	Otu01031	regLogistic	102
0.5	0	Otu00199	regLogistic	102
0.5	0	Otu01057	regLogistic	102
0.5	0	Otu00449	regLogistic	102
0.5	0	Otu00304	regLogistic	102
0.5	0	Otu00963	regLogistic	102
0.5	0	Otu00824	regLogistic	102
0.5	0	Otu00349	regLogistic	102
0.5	0	Otu01759_1	regLogistic	102
0.5	0	Otu00924	regLogistic	102
0.5	0	Otu00172	regLogistic	102
0.5	0	Otu00025	regLogistic	102
0.5	0	Otu00109	regLogistic	102
0.5	0	Otu00065	regLogistic	102
0.5	0	Otu00187	regLogistic	102
0.5	0	Otu00196	regLogistic	102
0.5	0	Otu00681	regLogistic	102
0.5	0	Otu00508	regLogistic	102
0.5	0	Otu00085	regLogistic	102
0.5	0	Otu01629	regLogistic	102
0.5	0	Otu00702	regLogistic	102
0.5	0	Otu00567	regLogistic	102
0.5	0	Otu00893	regLogistic	102
0.5	0	Otu00162	regLogistic	102
0.5	0	Otu00086	regLogistic	102
0.5	0	Otu00729	regLogistic	102
0.5	0	Otu00800	regLogistic	102
0.5	0	Otu00445	regLogistic	102
0.5	0	Otu01376_1	regLogistic	102
0.5	0	Otu00270	regLogistic	102
0.5	0	Otu00121	regLogistic	102
0.5	0	Otu01053_1	regLogistic	102
0.5	0	Otu00426	regLogistic	102
0.5	0	Otu00795	regLogistic	102
0.5	0	Otu00159	regLogistic	102
0.5	0	Otu00116	regLogistic	102
0.5	0	Otu00031	regLogistic	102
0.5	0	Otu00254	regLogistic	102
0.5	0	Otu00179	regLogistic	102
0.5	0	Otu00136	regLogistic	102
0.5	0	Otu01705	regLogistic	102
0.5	0	Otu01049	regLogistic	102
0.5	0	Otu00331	regLogistic	102
0.5	0	Otu00666	regLogistic	102
0.5	0	Otu01069	regLogistic	102
0.5	0	Otu00146	regLogistic	102
0.5	0	Otu00357	regLogistic	102
0.5	0	Otu00389	regLogistic	102
0.5	0	Otu01222	regLogistic	102
0.5	0	Otu01782_1	regLogistic	102
0.5	0	Otu00169	regLogistic	102
0.5	0	Otu00763	regLogistic	102
0.5	0	Otu00472	regLogistic	102
0.5	0	Otu01241_1	regLogistic	102
0.5	0	Otu01176	regLogistic	102
0.5	0	Otu00864	regLogistic	102
0.5	0	Otu01391	regLogistic	102
0.5	0	Otu00391	regLogistic	102
0.5	0	Otu00654	regLogistic	102
0.5	0	Otu00664	regLogistic	102
0.5	0	Otu00260	regLogistic	102
0.5	0	Otu00323	regLogistic	102
0.5	0	Otu00057	regLogistic	102
0.5	0	Otu00626	regLogistic	102
0.5	0	Otu00056	regLogistic	102
0.5	0	Otu00249	regLogistic	102
0.5	0	Otu00235	regLogistic	102
0.5	0	Otu00663	regLogistic	102
0.5	0	Otu00335	regLogistic	102
0.5	0	Otu00010	regLogistic	102
0.5	0	Otu00438	regLogistic	102
0.5	0	Otu00859	regLogistic	102
0.5	0	Otu00078	regLogistic	102
0.5	0	Otu00346	regLogistic	102
0.5	0	Otu00822	regLogistic	102
0.5	0	Otu01254	regLogistic	102
0.5	0	Otu00641	regLogistic	102
0.5	0	Otu00152	regLogistic	102
0.5	0	Otu00526	regLogistic	102
0.5	0	Otu00920	regLogistic	102
0.5	0	Otu00528	regLogistic	102
0.5	0	Otu01248_1	regLogistic	102
0.5	0	Otu00437	regLogistic	102
0.5	0	Otu00691	regLogistic	102
0.5	0	Otu00081	regLogistic	102
0.5	0	Otu00035	regLogistic	102
0.5	0	Otu00439	regLogistic	102
0.5	0	Otu00434	regLogistic	102
0.5	0	Otu00946	regLogistic	102
0.5	0	Otu00511	regLogistic	102
0.5	0	Otu00073	regLogistic	102
0.5	0	Otu00776	regLogistic	102
0.5	0	Otu00096	regLogistic	102
0.5	0	Otu02139_1	regLogistic	102
0.5	0	Otu00114	regLogistic	102
0.5	0	Otu00180	regLogistic	102
0.5	0	Otu00155	regLogistic	102
0.5	0	Otu00183	regLogistic	102
0.5	0	Otu00202	regLogistic	102
0.5	0	Otu00512	regLogistic	102
0.5	0	Otu00251	regLogistic	102
0.5	0	Otu00307	regLogistic	102
0.5	0	Otu00403	regLogistic	102
0.5	0	Otu00898	regLogistic	102
0.5	0	Otu00018	regLogistic	102
0.5	0	Otu00687	regLogistic	102
0.5	0	Otu01670	regLogistic	102
0.5	0	Otu01136_1	regLogistic	102
0.5	0	Otu00052	regLogistic	102
0.5	0	Otu01741	regLogistic	102
0.5	0	Otu00549	regLogistic	102
0.5	0	Otu00014	regLogistic	102
0.5	0	Otu00570	regLogistic	102
0.5	0	Otu02443_1	regLogistic	102
0.5	0	Otu00446	regLogistic	102
0.5	0	Otu00844	regLogistic	102
0.5	0	Otu00030	regLogistic	102
0.5	0	Otu00238	regLogistic	102
0.5	0	Otu00550	regLogistic	102
0.5	0	Otu00809	regLogistic	102
0.5	0	Otu00416	regLogistic	102
0.5	0	Otu00538	regLogistic	102
0.5	0	Otu00394	regLogistic	102
0.5	0	Otu00490	regLogistic	102
0.5	0	Otu01173	regLogistic	102
0.5	0	Otu00934	regLogistic	102
0.5	0	Otu00075	regLogistic	102
0.5	0	Otu00465	regLogistic	102
0.5	0	Otu00204	regLogistic	102
0.5	0	Otu00736	regLogistic	102
0.5	0	Otu00245	regLogistic	102
0.5	0	Otu00940	regLogistic	102
0.5	0	Otu00379	regLogistic	102
0.5	0	Otu00353	regLogistic	102
0.5	0	Otu00378	regLogistic	102
0.5	0	Otu02475_1	regLogistic	102
0.5	0	Otu00129	regLogistic	102
0.5	0	Otu00024	regLogistic	102
0.5	0	Otu00683	regLogistic	102
0.5	0	Otu00517	regLogistic	102
0.5	0	Otu00350	regLogistic	102
0.5	0	Otu00281	regLogistic	102
0.5	0	Otu00015	regLogistic	102
0.5	0	Otu00261	regLogistic	102
0.5	0	Otu00558	regLogistic	102
0.5	0	Otu00336	regLogistic	102
0.5	0	Otu00810	regLogistic	102
0.5	0	Otu00322	regLogistic	102
0.5	0	Otu00569	regLogistic	102
0.5	0	Otu00195	regLogistic	102
0.5	0	Otu00032	regLogistic	102
0.5	0	Otu00141_1	regLogistic	102
0.5	0	Otu00565	regLogistic	102
0.5	0	Otu00220	regLogistic	102
0.5	0	Otu00126	regLogistic	102
0.5	0	Otu00792	regLogistic	102
0.5	0	Otu00135	regLogistic	102
0.5	0	Otu01539_1	regLogistic	102
0.5	0	Otu00197	regLogistic	102
0.5	0	Otu00994	regLogistic	102
0.5	0	Otu01122	regLogistic	102
0.5	0	Otu01074	regLogistic	102
0.5	0	Otu00047	regLogistic	102
0.5	0	Otu01123	regLogistic	102
0.5	0	Otu02469_1	regLogistic	102
0.5	0	Otu00970	regLogistic	102
0.5	0	Otu00536	regLogistic	102
0.5	0	Otu00590	regLogistic	102
0.5	0	Otu00314	regLogistic	102
0.5	0	Otu00102	regLogistic	102
0.5	0	Otu00264	regLogistic	102
0.5	0	Otu00732	regLogistic	102
0.5	0	Otu00315	regLogistic	102
0.5	0	Otu01023	regLogistic	102
0.5	0	Otu00659	regLogistic	102
0.5	0	Otu00728	regLogistic	102
0.5	0	Otu01927_1	regLogistic	102
0.5	0	Otu00340	regLogistic	102
0.5	0	Otu01642	regLogistic	102
0.5	0	Otu00005	regLogistic	102
0.5	0	Otu00817	regLogistic	102
0.5	0	Otu00329	regLogistic	102
0.5	0	Otu01181	regLogistic	102
0.5	0	Otu00802_1	regLogistic	102
0.5	0	Otu00509	regLogistic	102
0.5	0	Otu01351	regLogistic	102
0.5	0	Otu00768	regLogistic	102
0.5	0	Otu00697	regLogistic	102
0.5	0	Otu00717	regLogistic	102
0.5	0	Otu01179	regLogistic	102
0.5	0	Otu00214	regLogistic	102
0.5	0	Otu00891	regLogistic	102
0.5	0	Otu01820_1	regLogistic	102
0.5	0	Otu00464	regLogistic	102
0.5	0	Otu00003	regLogistic	102
0.5	0	Otu00092	regLogistic	102
0.5	0	Otu01853_1	regLogistic	102
0.5	0	Otu00295	regLogistic	102
0.5	0	Otu01003	regLogistic	102
0.5	0	Otu00625	regLogistic	102
0.5	0	Otu00406	regLogistic	102
0.5	0	Otu00151	regLogistic	102
0.5	0	Otu00004	regLogistic	102
0.5	0	Otu00480	regLogistic	102
0.5	0	Otu01092	regLogistic	102
0.5	0	Otu00629	regLogistic	102
0.5	0	Otu00444	regLogistic	102
0.5	0	Otu00173	regLogistic	102
0.5	0	Otu00095	regLogistic	102
0.5	0	Otu00369	regLogistic	102
0.5	0	Otu00194	regLogistic	102
0.5	0	Otu00009	regLogistic	102
0.5	0	Otu00325	regLogistic	102
0.5	0	Otu00483	regLogistic	102
0.5	0	Otu00027	regLogistic	102
0.5	0	Otu00734	regLogistic	102
0.5	0	Otu00048	regLogistic	102
0.5	0	Otu00122	regLogistic	102
0.5	0	Otu00475	regLogistic	102
0.5	0	Otu01138	regLogistic	102
0.5	0	Otu00494	regLogistic	102
0.5	0	Otu00153	regLogistic	102
0.5	0	Otu01708	regLogistic	102
0.5	0	Otu00287	regLogistic	102
0.5	0	Otu00361	regLogistic	102
0.5	0	Otu00233	regLogistic	102
0.5	0	Otu00002	regLogistic	102
0.5	0	Otu00144	regLogistic	102
0.5	0	Otu01036	regLogistic	102
0.5	0	Otu00945	regLogistic	102
0.5	0	Otu00190	regLogistic	102
0.5	0	Otu00205	regLogistic	102
0.5	0	Otu00352	regLogistic	102
0.5	0	Otu00124	regLogistic	102
0.5	0	Otu00885	regLogistic	102
0.5	0	Otu00157	regLogistic	102
0.5	0	Otu00577	regLogistic	102
0.5	0	Otu00043	regLogistic	102
0.5	0	Otu00840	regLogistic	102
0.5	0	Otu01442_1	regLogistic	102
0.5	0	Otu00163	regLogistic	102
0.5	0	Otu01527	regLogistic	102
0.5	0	Otu00011	regLogistic	102
0.5	0	Otu00181	regLogistic	102
0.5	0	Otu00856_1	regLogistic	102
0.5	0	Otu00578	regLogistic	102
0.5	0	Otu00321	regLogistic	102
0.5	0	Otu00638	regLogistic	102
0.5	0	Otu00006	regLogistic	102
0.5	0	Otu00091	regLogistic	102
0.5	0	Otu00050	regLogistic	102
0.5	0	Otu00138	regLogistic	102
0.5	0	Otu00803	regLogistic	102
0.5	0	Otu00447	regLogistic	102
0.5	0	Otu00133	regLogistic	102
0.5	0	Otu01312	regLogistic	102
0.5	0	Otu01480	regLogistic	102
0.5	0	Otu00234	regLogistic	102
0.5	0	Otu00685	regLogistic	102
0.5	0	Otu00712	regLogistic	102
0.5	0	Otu00241	regLogistic	102
0.5	0	Otu00064	regLogistic	102
0.5	0	Otu00879	regLogistic	102
0.5	0	Otu00101	regLogistic	102
0.5	0	Otu01184	regLogistic	102
0.5	0	Otu00191	regLogistic	102
0.5	0	Otu00313	regLogistic	102
0.5	0	Otu00384	regLogistic	102
0.5	0	Otu00058	regLogistic	102
0.5	0	Otu00071	regLogistic	102
0.5	0	Otu00723	regLogistic	102
0.5	0	Otu00363	regLogistic	102
0.5	0	Otu00119	regLogistic	102
0.5	0	Otu01052	regLogistic	102
0.5	0	Otu00980	regLogistic	102
0.5	0	Otu00250	regLogistic	102
0.5	0	Otu00347	regLogistic	102
0.5	0	Otu01971_1	regLogistic	102
0.5	0	Otu00457	regLogistic	102
0.5	0	Otu00645	regLogistic	102
0.5	0	Otu00175	regLogistic	102
0.5	0	Otu00477	regLogistic	102
0.5	0	Otu02365_1	regLogistic	102
0.5	0	Otu00607	regLogistic	102
0.5	0	Otu00213	regLogistic	102
0.5	0	Otu00662	regLogistic	102
0.5	0	Otu00198	regLogistic	102
0.5	0	Otu00029	regLogistic	102
0.5	0	Otu00111	regLogistic	102
0.5	0	Otu00084	regLogistic	102
0.5	0	Otu00093	regLogistic	102
0.5	0	Otu00040	regLogistic	102
0.5	0	Otu00961	regLogistic	102
0.5	0	Otu00192	regLogistic	102
0.5	0	Otu00079	regLogistic	102
0.5	0	Otu00428	regLogistic	102
0.5	0	Otu01164	regLogistic	102
0.5	0	Otu00221	regLogistic	102
0.5	0	Otu00067	regLogistic	102
0.5	0	Otu00466	regLogistic	102
0.5	0	Otu00897	regLogistic	102
0.5	0	Otu00412	regLogistic	102
0.5	0	Otu01283_1	regLogistic	102
0.5	0	Otu00542	regLogistic	102
0.5	0	Otu00871	regLogistic	102
0.5	0	Otu00522	regLogistic	102
0.5	0	Otu00276	regLogistic	102
0.5	0	Otu01105	regLogistic	102
0.5	0	Otu01855	regLogistic	102
0.5	0	Otu00193	regLogistic	102
0.5	0	Otu00706	regLogistic	102
0.5	0	Otu00289	regLogistic	102
0.5	0	Otu01285	regLogistic	102
0.5	0	Otu00572	regLogistic	102
0.5	0	Otu00072	regLogistic	102
0.5	0	Otu00069	regLogistic	102
0.5	0	Otu00209	regLogistic	102
0.5	0	Otu00327	regLogistic	102
0.5	0	Otu00001	regLogistic	102
0.5	0	Otu00110	regLogistic	102
0.5	0	Otu01382_1	regLogistic	102
0.5	0	Otu00902	regLogistic	102
0.5	0	Otu01551	regLogistic	102
0.5	0	Otu00299	regLogistic	102
0.5	0	Otu00737	regLogistic	102
0.5	0	Otu00271	regLogistic	102
0.5	0	Otu00938	regLogistic	102
0.5	0	Otu01553	regLogistic	102
0.5	0	Otu00634	regLogistic	102
0.5	0	Otu00543	regLogistic	102
0.5	0	Otu00396	regLogistic	102
0.5	0	Otu00931	regLogistic	102
0.5	0	Otu01142	regLogistic	102
0.5	0	Otu00132	regLogistic	102
0.5	0	Otu00975	regLogistic	102
0.5	0	Otu00292	regLogistic	102
0.5	0	Otu00288	regLogistic	102
0.5	0	Otu00606	regLogistic	102
0.5	0	Otu00395	regLogistic	102
0.5	0	Otu00118	regLogistic	102
0.5	0	Otu02087_1	regLogistic	102
0.5	0	Otu00604	regLogistic	102
0.5	0	Otu00492	regLogistic	102
0.5	0	Otu00044	regLogistic	102
0.5	0	Otu01196_1	regLogistic	102
0.5	0	Otu00016	regLogistic	102
0.5	0	Otu00017	regLogistic	102
0.5	0	Otu01114	regLogistic	102
0.5	0	Otu00614	regLogistic	102
0.5	0	Otu00748	regLogistic	102
0.5	0	Otu01143	regLogistic	102
0.5	0	Otu00100	regLogistic	102
0.5	0	Otu00115	regLogistic	102
0.5	0	Otu00627	regLogistic	102
0.5	0	Otu00139	regLogistic	102
0.5	0	Otu01594	regLogistic	102
0.5	0	Otu00164	regLogistic	102
0.5	0	Otu00165	regLogistic	102
0.5	0	Otu00907	regLogistic	102
0.5	0	702	regLogistic	102
0.5	0	385	regLogistic	102
